연도,회차,추첨일자,1등 당첨게임 수,1등 1게임당 당첨금액,2등 당첨게임 수,2등 1게임당 당첨금액,3등 당첨게임 수,3등 1게임당 당첨금액,4등 당첨게임 수,4등 1게임당 당첨금액,5등 당첨게임 수,5등 1게임당 당첨금액,1,2,3,4,5,6,보너스,총판매금액,이월여부
2025,1173 ,2025.5.24,24,"1,179,946,063",94,"50,210,471","3,139","1,503,595","163,678","50,000","2,689,832","5,000",1,5,18,20,30,35,3,118782668000 ,0
2025,1172 ,2025.5.17,13,"2,203,004,452",98,"48,705,881","3,059","1,560,372","152,897","50,000","2,590,472","5,000",7,9,24,40,42,44,45,117565241000 ,0
2025,1171 ,2025.5.10,21,"1,128,345,286",148,"26,683,842","5,317","742,752","211,503","50,000","3,094,806","5,000",3,6,7,11,12,17,19,115285696000 ,0
2025,1170 ,2025.5.3,20,"1,386,550,969",103,"44,872,200","5,668","815,427","163,866","50,000","2,637,401","5,000",3,13,28,34,38,42,25,116709995000 ,0
2025,1169 ,2025.4.26,10,"2,852,735,813",112,"42,451,426","3,244","1,465,648","160,483","50,000","2,668,194","5,000",5,12,24,26,39,42,20,118803195000 ,0
2025,1168 ,2025.4.19,13,"2,136,635,914",74,"62,559,160","3,514","1,317,410","166,163","50,000","2,712,545","5,000",9,21,24,30,33,37,29,117811795000 ,0
2025,1167 ,2025.4.12,10,"2,884,087,913",69,"69,663,960","2,942","1,633,859","157,094","50,000","2,614,372","5,000",8,23,31,35,39,40,24,118762131000 ,0
2025,1166 ,2025.4.5,14,"2,072,319,938",80,"60,442,665","2,803","1,725,085","147,837","50,000","2,456,735","5,000",14,23,25,27,29,42,16,116717661000 ,0
2025,1165 ,2025.3.29,13,"2,192,485,270",91,"52,202,031","3,173","1,497,128","158,014","50,000","2,630,455","5,000",6,7,27,29,38,45,17,118112106000 ,0
2025,1164 ,2025.3.22,13,"2,193,092,164",76,"62,522,365","3,470","1,369,366","170,045","50,000","2,807,095","5,000",17,18,23,25,38,39,22,121102645000 ,0
2025,1163 ,2025.3.15,15,"1,936,891,150",75,"64,563,039","3,386","1,430,074","168,204","50,000","2,795,027","5,000",2,13,15,16,33,43,4,122246316000 ,0
2025,1162 ,2025.3.8,36,"823,931,021",78,"63,379,310","4,752","1,040,317","160,953","50,000","2,538,565","5,000",20,21,22,25,28,29,6,120578328000 ,0
2025,1161 ,2025.3.1,16,"1,792,657,969",117,"40,858,302","4,107","1,163,970","181,457","50,000","2,859,815","5,000",2,12,20,24,34,42,37,123230590000 ,0
2025,1160 ,2025.2.22,12,"2,509,359,875",84,"59,746,664","3,176","1,580,202","160,611","50,000","2,681,692","5,000",7,13,18,36,39,45,19,123177536000 ,0
2025,1159 ,2025.2.15,23,"1,284,854,250",110,"44,775,224","3,742","1,316,215","177,373","50,000","2,826,061","5,000",3,9,27,28,38,39,7,124802304000 ,0
2025,1158 ,2025.2.8,21,"1,394,358,197",86,"56,747,136","3,032","1,609,583","155,209","50,000","2,610,120","5,000",21,25,27,32,37,38,20,119706159000 ,0
2025,1157 ,2025.2.1,12,"2,257,842,157",141,"32,026,130","4,549","992,677","201,847","50,000","3,100,779","5,000",5,7,12,20,25,26,28,123443439000 ,0
2025,1156 ,2025.1.25,21,"1,505,207,090",73,"72,167,464","3,494","1,507,792","162,883","50,000","2,706,409","5,000",30,31,34,39,41,45,7,127643987000 ,0
2025,1155 ,2025.1.18,7,"4,066,375,179",78,"60,821,851","3,171","1,496,091","160,366","50,000","2,654,046","5,000",10,16,19,27,37,38,13,118482730000 ,0
2025,1154 ,2025.1.11,15,"1,854,965,425",62,"74,796,993","3,190","1,453,735","154,785","50,000","2,559,114","5,000",4,8,22,26,32,38,27,115268257000 ,0
2025,1153 ,2025.1.4,15,"2,027,312,925",79,"64,155,473","3,506","1,445,603","167,692","50,000","2,848,165","5,000",1,9,10,13,35,44,5,126343367000 ,0
2024,1152 ,2024.12.28,35,"874,349,668",79,"64,561,685","3,354","1,520,684","146,890","50,000","2,440,804","5,000",30,31,32,35,36,37,5,120703009000 ,0
2024,1151 ,2024.12.21,17,"1,620,503,030",102,"45,013,974","3,351","1,370,166","163,055","50,000","2,635,014","5,000",2,3,9,15,27,29,8,116118444000 ,0
2024,1150 ,2024.12.14,17,"1,570,620,309",226,"19,690,668","3,413","1,303,865","166,846","50,000","2,626,598","5,000",8,9,18,35,39,45,25,114152034000 ,0
2024,1149 ,2024.12.7,17,"1,613,380,765",74,"61,773,588","2,924","1,563,354","145,209","50,000","2,448,589","5,000",8,15,19,21,32,36,38,112146718000 ,0
2024,1148 ,2024.11.30,13,"2,073,332,308",97,"46,311,547","3,082","1,457,567","154,963","50,000","2,581,682","5,000",3,6,13,15,16,22,32,113188640000 ,0
2024,1147 ,2024.11.23,8,"3,323,422,079",83,"53,388,307","3,588","1,235,014","173,036","50,000","2,750,379","5,000",7,11,24,26,27,37,32,115707061000 ,0
2024,1146 ,2024.11.16,11,"2,526,476,353",72,"64,331,574","3,030","1,528,672","158,146","50,000","2,677,017","5,000",6,11,17,19,40,43,28,116694743000 ,0
2024,1145 ,2024.11.9,9,"3,051,630,084",63,"72,657,860","3,312","1,382,079","164,055","50,000","2,647,054","5,000",2,11,31,33,37,44,32,116115162000 ,0
2024,1144 ,2024.11.2,18,"1,489,347,375",94,"47,532,364","3,626","1,232,224","172,239","50,000","2,766,594","5,000",3,4,12,15,26,34,6,116378514000 ,0
2024,1143 ,2024.10.26,11,"2,545,657,023",90,"51,855,977","3,154","1,479,721","156,400","50,000","2,612,029","5,000",10,16,17,27,28,36,6,116432896000 ,0
2024,1142 ,2024.10.19,9,"3,117,517,709",67,"69,795,173","2,841","1,645,997","146,936","50,000","2,474,033","5,000",2,8,28,30,37,41,22,114254355000 ,0
2024,1141 ,2024.10.12,11,"2,457,758,285",100,"45,058,902","3,371","1,336,663","165,233","50,000","2,718,563","5,000",7,11,12,21,26,35,20,115803173000 ,0
2024,1140 ,2024.10.5,12,"2,279,823,938",83,"54,935,517","3,345","1,363,124","158,343","50,000","2,644,989","5,000",7,10,22,29,31,38,15,115238556000 ,0
2024,1139 ,2024.9.28,13,"2,167,490,972",75,"62,616,406","3,240","1,449,454","163,236","50,000","2,645,260","5,000",5,12,15,30,37,40,18,117915887000 ,0
2024,1138 ,2024.9.21,14,"1,902,656,786",50,"88,790,650","2,865","1,549,576","145,690","50,000","2,404,999","5,000",14,16,19,20,29,34,35,109651510000 ,0
2024,1137 ,2024.9.14,14,"2,023,447,688",111,"42,534,937","3,323","1,420,818","163,296","50,000","2,737,836","5,000",4,9,12,15,33,45,26,119250007000 ,0
2024,1136 ,2024.9.7,12,"2,314,468,157",75,"61,719,151","2,906","1,592,890","144,451","50,000","2,452,383","5,000",21,33,35,38,42,44,1,113031911000 ,0
2024,1135 ,2024.8.31,9,"2,953,726,125",91,"48,687,794","3,417","1,296,632","163,808","50,000","2,654,691","5,000",1,6,13,19,21,33,4,113817137000 ,0
2024,1134 ,2024.8.24,14,"1,755,689,384",97,"42,233,078","3,961","1,034,236","180,353","50,000","2,807,905","5,000",3,7,9,13,19,24,23,111660087000 ,0
2024,1133 ,2024.8.17,13,"2,105,079,491",73,"62,479,529","2,737","1,666,426","143,047","50,000","2,393,005","5,000",13,14,20,28,29,34,23,111210839000 ,0
2024,1132 ,2024.8.10,11,"2,404,951,807",73,"60,398,334","3,086","1,428,736","148,359","50,000","2,463,697","5,000",6,7,19,28,34,41,5,110018123000 ,0
2024,1131 ,2024.8.3,17,"1,542,367,898",56,"78,036,471","2,861","1,527,453","144,842","50,000","2,471,592","5,000",1,2,6,14,27,38,33,109120798000 ,0
2024,1130 ,2024.7.27,12,"2,263,301,219",69,"65,602,934","2,900","1,560,898","137,397","50,000","2,334,975","5,000",15,19,21,25,27,28,40,109515089000 ,0
2024,1129 ,2024.7.20,11,"2,369,567,660",107,"40,600,069","3,142","1,382,625","154,322","50,000","2,542,398","5,000",5,10,11,17,28,34,22,110363498000 ,0
2024,1128 ,2024.7.13,63,"419,925,560",77,"57,262,577","2,987","1,476,137","153,592","50,000","2,545,750","5,000",1,5,8,16,28,33,45,111364194000 ,0
2024,1127 ,2024.7.6,12,"2,267,891,969",84,"53,997,428","3,007","1,508,409","145,646","50,000","2,443,423","5,000",10,15,24,30,31,37,32,111571373000 ,0
2024,1126 ,2024.6.29,11,"2,386,382,421",91,"48,077,302","3,114","1,404,957","157,300","50,000","2,626,764","5,000",4,5,9,11,37,40,7,111998191000 ,0
2024,1125 ,2024.6.22,12,"2,195,289,188",78,"56,289,467","3,066","1,432,022","147,313","50,000","2,442,674","5,000",6,14,25,33,40,44,30,109407294000 ,0
2024,1124 ,2024.6.15,10,"2,623,327,913",87,"50,255,324","3,123","1,400,005","158,630","50,000","2,619,643","5,000",3,8,17,30,33,34,28,112014841000 ,0
2024,1123 ,2024.6.8,16,"1,731,310,711",77,"59,958,813","2,945","1,567,684","147,087","50,000","2,456,500","5,000",13,19,21,24,34,35,26,113142957000 ,0
2024,1122 ,2024.6.1,11,"2,556,266,046",99,"47,338,261","2,932","1,598,393","151,473","50,000","2,540,890","5,000",3,6,21,30,34,35,22,115540004000 ,0
2024,1121 ,2024.5.25,11,"2,524,513,262",76,"60,898,347","2,956","1,565,723","148,984","50,000","2,494,773","5,000",6,24,31,32,38,44,8,113898519000 ,0
2024,1120 ,2024.5.18,11,"2,522,163,375",91,"50,812,816","3,049","1,516,552","154,910","50,000","2,532,990","5,000",2,19,26,31,38,41,34,114804359000 ,0
2024,1119 ,2024.5.11,19,"1,396,028,764",97,"45,574,823","3,108","1,422,381","155,000","50,000","2,560,859","5,000",1,9,12,13,20,45,3,111840714000 ,0
2024,1118 ,2024.5.4,19,"1,477,445,132",72,"64,980,226","3,518","1,329,897","145,194","50,000","2,435,050","5,000",11,13,14,15,16,45,3,113727120000 ,0
2024,1117 ,2024.4.27,9,"3,028,385,542",94,"48,325,302","3,161","1,437,071","155,379","50,000","2,567,618","5,000",3,4,9,30,33,36,7,113895333000 ,0
2024,1116 ,2024.4.20,10,"2,695,000,238",114,"39,400,589","2,896","1,550,991","145,548","50,000","2,444,108","5,000",15,16,17,25,30,31,32,110862553000 ,0
2024,1115 ,2024.4.13,12,"2,257,278,282",60,"75,242,610","3,103","1,454,901","158,614","50,000","2,584,491","5,000",7,12,23,32,34,36,8,113939215000 ,0
2024,1114 ,2024.4.6,17,"1,583,813,824",88,"50,994,006","3,221","1,393,193","160,537","50,000","2,574,463","5,000",10,16,19,32,33,38,3,113597890000 ,0
2024,1113 ,2024.3.30,14,"1,987,426,822",57,"81,356,654","2,936","1,579,472","146,997","50,000","2,444,535","5,000",11,13,20,21,32,44,8,113342318000 ,0
2024,1112 ,2024.3.23,10,"2,804,455,650",59,"79,221,912","3,077","1,519,043","148,163","50,000","2,461,430","5,000",16,20,26,36,42,44,24,114216084000 ,0
2024,1111 ,2024.3.16,16,"1,714,662,540",97,"47,138,490","5,096","897,260","171,363","50,000","2,608,760","5,000",3,13,30,33,43,45,4,116382835000 ,0
2024,1110 ,2024.3.9,16,"1,647,392,719",118,"37,229,214","3,654","1,202,258","173,234","50,000","2,747,163","5,000",3,7,11,20,22,41,24,115083786000 ,0
2024,1109 ,2024.3.2,17,"1,584,352,875",84,"53,440,474","3,347","1,341,202","180,255","50,000","2,734,683","5,000",10,12,13,19,33,40,2,117196327000 ,0
2024,1108 ,2024.2.24,14,"1,957,990,849",96,"47,590,056","3,227","1,415,757","157,579","50,000","2,572,268","5,000",7,19,26,37,39,44,27,114578905000 ,0
2024,1107 ,2024.2.17,14,"2,025,625,233",82,"57,639,743","3,357","1,407,942","162,265","50,000","2,581,512","5,000",6,14,30,31,40,41,29,117664962000 ,0
2024,1106 ,2024.2.10,11,"2,790,462,819",67,"76,355,948","3,374","1,516,257","168,792","50,000","2,788,452","5,000",1,3,4,29,42,45,36,126617296000 ,0
2024,1105 ,2024.2.3,15,"1,834,853,800",83,"55,266,681","2,898","1,582,863","148,700","50,000","2,503,114","5,000",6,16,34,37,39,40,11,113295292000 ,0
2024,1104 ,2024.1.27,15,"1,817,193,100",76,"59,776,089","3,000","1,514,328","148,589","50,000","2,490,276","5,000",1,7,21,30,35,38,2,112449384000 ,0
2024,1103 ,2024.1.20,17,"1,574,419,633",76,"58,695,469","2,909","1,533,468","144,537","50,000","2,436,768","5,000",10,12,29,31,40,44,2,110195070000 ,0
2024,1102 ,2024.1.13,20,"1,383,591,413",63,"73,205,895","3,042","1,516,099","147,705","50,000","2,461,606","5,000",13,14,22,26,37,38,20,113178102000 ,0
2024,1101 ,2024.1.6,13,"2,100,529,500",75,"60,681,964","3,363","1,353,300","159,797","50,000","2,596,082","5,000",6,7,13,28,36,42,41,114758876000 ,0
2023,1100 ,2023.12.30,13,"2,207,575,472",81,"59,050,373","2,869","1,667,160","146,262","50,000","2,503,154","5,000",17,26,29,30,31,43,12,116187023000 ,0
2023,1099 ,2023.12.23,9,"2,959,934,125",71,"62,533,820","2,701","1,643,800","134,122","50,000","2,306,011","5,000",3,20,28,38,40,43,4,107510729000 ,0
2023,1098 ,2023.12.16,13,"1,930,461,895",68,"61,509,816","2,840","1,472,771","138,090","50,000","2,311,866","5,000",12,16,21,24,41,43,15,103850339000 ,0
2023,1097 ,2023.12.9,7,"3,864,293,090",67,"67,288,686","2,631","1,713,547","135,670","50,000","2,317,263","5,000",14,33,34,35,37,40,4,108873101000 ,0
2023,1096 ,2023.12.2,10,"2,539,391,175",85,"49,791,984","2,924","1,447,442","141,700","50,000","2,386,598","5,000",1,12,16,19,23,43,34,105753078000 ,0
2023,1095 ,2023.11.25,10,"2,617,825,575",57,"76,544,608","2,584","1,688,484","135,653","50,000","2,278,659","5,000",8,14,28,29,34,40,12,106160572000 ,0
2023,1094 ,2023.11.18,12,"2,112,854,469",87,"48,571,368","2,725","1,550,719","136,802","50,000","2,278,728","5,000",6,7,15,22,26,40,41,104078823000 ,0
2023,1093 ,2023.11.11,13,"1,967,040,750",65,"65,568,025","2,928","1,455,575","141,232","50,000","2,327,509","5,000",10,17,22,30,35,43,44,105589036000 ,0
2023,1092 ,2023.11.4,16,"1,583,289,844",84,"50,263,170","3,327","1,269,044","160,096","50,000","2,540,721","5,000",7,18,19,26,33,45,37,108970510000 ,0
2023,1091 ,2023.10.28,9,"2,898,470,459",65,"66,887,780","2,873","1,513,299","149,578","50,000","2,481,449","5,000",6,20,23,24,28,30,44,109335581000 ,0
2023,1090 ,2023.10.21,11,"2,386,494,614",88,"49,718,638","2,931","1,492,747","143,714","50,000","2,398,962","5,000",12,19,21,29,40,45,1,108364862000 ,0
2023,1089 ,2023.10.14,9,"2,978,522,167",79,"56,554,219","2,825","1,581,517","138,575","50,000","2,338,390","5,000",4,18,31,37,42,43,40,108725932000 ,0
2023,1088 ,2023.10.7,11,"2,434,697,898",94,"47,485,243","2,991","1,492,348","141,487","50,000","2,352,280","5,000",11,21,22,30,39,44,31,109089305000 ,0
2023,1087 ,2023.9.30,16,"1,732,253,602",71,"65,061,169","2,989","1,545,448","149,854","50,000","2,506,601","5,000",13,14,18,21,34,44,16,113960897000 ,0
2023,1086 ,2023.9.23,17,"1,515,913,809",67,"64,105,808","3,270","1,313,483","155,241","50,000","2,500,478","5,000",11,16,25,27,35,36,37,109250306000 ,0
2023,1085 ,2023.9.16,23,"1,073,277,473",80,"51,427,879","3,471","1,185,316","156,670","50,000","2,475,529","5,000",4,7,17,18,38,44,36,106249975000 ,0
2023,1084 ,2023.9.9,15,"1,738,764,600",107,"40,625,342","3,003","1,447,523","151,391","50,000","2,512,924","5,000",8,12,13,29,33,42,5,109818924000 ,0
2023,1083 ,2023.9.2,15,"1,713,084,525",72,"59,482,102","3,274","1,308,098","154,536","50,000","2,501,816","5,000",3,7,14,15,22,38,17,108995141000 ,0
2023,1082 ,2023.8.26,7,"3,720,489,643",62,"70,009,214","2,768","1,568,126","142,123","50,000","2,390,544","5,000",21,26,27,32,34,42,31,107566880000 ,0
2023,1081 ,2023.8.19,11,"2,343,892,944",92,"46,708,012","2,923","1,470,112","143,152","50,000","2,390,493","5,000",1,9,16,23,24,38,17,106974323000 ,0
2023,1080 ,2023.8.12,7,"3,639,444,429",82,"51,780,714","2,720","1,561,037","136,257","50,000","2,254,999","5,000",13,16,23,31,36,44,38,104111986000 ,0
2023,1079 ,2023.8.5,9,"2,712,329,417",85,"47,864,637","3,212","1,266,655","145,773","50,000","2,344,700","5,000",4,8,18,24,37,45,6,103120206000 ,0
2023,1078 ,2023.7.29,12,"2,141,604,938",77,"55,626,103","2,691","1,591,680","135,352","50,000","2,334,106","5,000",6,10,11,14,36,38,43,105407618000 ,0
2023,1077 ,2023.7.22,7,"3,570,901,018",98,"42,510,727","3,235","1,287,806","149,808","50,000","2,428,987","5,000",4,8,17,30,40,43,34,105927489000 ,0
2023,1076 ,2023.7.15,9,"2,672,689,750",86,"46,616,682","3,109","1,289,494","148,521","50,000","2,417,204","5,000",3,7,9,33,36,37,10,103168694000 ,0
2023,1075 ,2023.7.8,9,"2,896,337,167",160,"27,153,161","2,750","1,579,821","134,529","50,000","2,267,024","5,000",1,23,24,35,44,45,10,105635232000 ,0
2023,1074 ,2023.7.1,12,"2,134,763,657",78,"54,737,530","2,711","1,574,891","143,155","50,000","2,311,622","5,000",1,6,20,27,28,41,15,105744157000 ,0
2023,1073 ,2023.6.24,11,"2,345,227,603",62,"69,348,129","2,994","1,436,067","146,834","50,000","2,387,538","5,000",6,18,28,30,32,38,15,107352123000 ,0
2023,1072 ,2023.6.17,12,"2,175,006,375",93,"46,774,331","2,872","1,514,629","145,504","50,000","2,400,605","5,000",16,18,20,23,32,43,27,108156654000 ,0
2023,1071 ,2023.6.10,5,"5,183,979,750",83,"52,047,990","2,891","1,494,287","143,234","50,000","2,391,950","5,000",1,2,11,21,30,35,39,107362630000 ,0
2023,1070 ,2023.6.3,14,"1,859,116,929",63,"68,856,183","2,938","1,476,495","142,759","50,000","2,353,987","5,000",3,6,14,22,30,41,36,107222802000 ,0
2023,1069 ,2023.5.27,14,"1,863,217,554",79,"55,031,743","3,006","1,446,277","146,335","50,000","2,419,527","5,000",1,10,18,22,28,31,44,108388892000 ,0
2023,1068 ,2023.5.20,19,"1,363,929,514",87,"49,644,944","3,114","1,386,998","150,789","50,000","2,480,427","5,000",4,7,19,26,33,35,3,108988932000 ,0
2023,1067 ,2023.5.13,13,"1,981,114,010",82,"52,346,509","3,679","1,166,734","163,488","50,000","2,567,588","5,000",7,10,19,23,28,33,18,110703299000 ,0
2023,1066 ,2023.5.6,15,"1,670,947,250",88,"47,470,093","3,323","1,257,108","152,826","50,000","2,432,046","5,000",6,11,16,19,21,32,45,106440950000 ,0
2023,1065 ,2023.4.29,14,"1,852,593,938",74,"58,415,125","3,117","1,386,821","148,561","50,000","2,416,212","5,000",3,18,19,23,32,45,24,108181727000 ,0
2023,1064 ,2023.4.22,19,"1,348,168,106",62,"68,858,049","3,296","1,295,267","158,665","50,000","2,525,390","5,000",3,6,9,18,22,35,14,109427584000 ,0
2023,1063 ,2023.4.15,7,"3,770,311,875",55,"79,976,313","2,706","1,625,535","139,518","50,000","2,401,618","5,000",3,6,22,23,24,38,30,108347135000 ,0
2023,1062 ,2023.4.8,7,"3,801,933,804",68,"65,229,257","2,668","1,662,515","133,599","50,000","2,278,058","5,000",20,31,32,40,41,45,12,107109911000 ,0
2023,1061 ,2023.4.1,11,"2,422,768,773",99,"44,866,089","3,003","1,479,102","145,857","50,000","2,425,576","5,000",4,24,27,35,37,45,15,109909344000 ,0
2023,1060 ,2023.3.25,28,"898,238,907",96,"43,664,392","4,593","912,646","179,475","50,000","2,566,118","5,000",3,10,24,33,38,45,36,110677185000 ,0
2023,1059 ,2023.3.18,13,"2,033,168,481",83,"53,074,680","3,127","1,408,762","151,941","50,000","2,516,955","5,000",7,10,22,25,34,40,27,110846824000 ,0
2023,1058 ,2023.3.11,13,"2,058,020,250",60,"74,317,398","3,074","1,450,568","152,446","50,000","2,545,208","5,000",11,23,25,30,32,40,42,112041382000 ,0
2023,1057 ,2023.3.4,17,"1,616,069,714",664,"6,895,880","2,962","1,545,870","146,471","50,000","2,461,496","5,000",8,13,19,27,40,45,12,112523887000 ,0
2023,1056 ,2023.2.25,14,"1,969,662,456",81,"56,739,248","3,223","1,425,964","150,996","50,000","2,464,595","5,000",13,20,24,32,36,45,29,113279615000 ,0
2023,1055 ,2023.2.18,11,"2,362,815,205",92,"47,085,086","3,413","1,269,215","165,590","50,000","2,662,001","5,000",4,7,12,14,22,33,31,112488256000 ,0
2023,1054 ,2023.2.11,9,"3,147,925,709",66,"71,543,767","2,714","1,739,827","140,308","50,000","2,407,955","5,000",14,19,27,28,30,45,33,113660567000 ,0
2023,1053 ,2023.2.4,7,"4,090,367,411",64,"74,563,990","2,702","1,766,135","136,905","50,000","2,367,764","5,000",22,26,29,30,34,45,15,113721665000 ,0
2023,1052 ,2023.1.28,11,"2,341,682,762",108,"39,750,788","2,926","1,467,220","148,178","50,000","2,405,830","5,000",5,17,26,27,35,38,1,107565461000 ,0
2023,1051 ,2023.1.21,18,"1,669,558,480",70,"71,552,507","2,824","1,773,611","143,314","50,000","2,477,370","5,000",21,26,30,32,33,35,44,119243907000 ,0
2023,1050 ,2023.1.14,17,"1,535,083,280",70,"62,134,324","2,866","1,517,587","144,610","50,000","2,402,116","5,000",6,12,31,35,38,43,17,108072602000 ,0
2023,1049 ,2023.1.7,15,"1,727,810,100",89,"48,533,992","2,968","1,455,366","147,061","50,000","2,462,622","5,000",3,5,13,20,21,37,17,108444724000 ,0
2022,1048 ,2022.12.31,17,"1,612,494,508",102,"44,791,515","3,817","1,196,944","170,086","50,000","2,721,555","5,000",6,12,17,21,32,39,30,117323901000 ,0
2022,1047 ,2022.12.24,9,"2,748,797,875",83,"49,677,071","2,728","1,511,436","139,530","50,000","2,313,403","5,000",2,20,33,40,42,44,32,103058179000 ,0
2022,1046 ,2022.12.17,12,"2,011,415,719",57,"70,575,991","2,959","1,359,524","139,560","50,000","2,260,269","5,000",7,16,25,29,35,36,28,100923993000 ,0
2022,1045 ,2022.12.10,13,"1,990,060,443",67,"64,355,189","2,699","1,597,554","135,872","50,000","2,280,432","5,000",6,14,15,19,21,41,37,105380282000 ,0
2022,1044 ,2022.12.3,8,"3,136,941,235",72,"58,091,505","2,597","1,610,547","134,226","50,000","2,254,796","5,000",12,17,20,26,28,36,4,102891973000 ,0
2022,1043 ,2022.11.26,17,"1,468,646,956",86,"48,385,656","3,156","1,318,494","155,087","50,000","2,495,858","5,000",3,5,12,22,26,31,19,107045942000 ,0
2022,1042 ,2022.11.19,20,"1,240,663,669",100,"41,355,456","3,567","1,159,391","157,156","50,000","2,462,593","5,000",5,14,15,23,34,43,4,106510259000 ,0
2022,1041 ,2022.11.12,25,"935,091,165",85,"45,837,803","3,947","987,133","167,535","50,000","2,620,869","5,000",6,7,9,11,17,18,45,105301601000 ,0
2022,1040 ,2022.11.5,7,"3,660,482,625",63,"67,786,716","2,583","1,653,335","133,245","50,000","2,235,373","5,000",8,16,26,29,31,36,11,104007239000 ,0
2022,1039 ,2022.10.29,16,"1,585,019,672",80,"52,833,990","2,773","1,524,241","140,403","50,000","2,359,126","5,000",2,3,6,19,36,39,26,105259066000 ,0
2022,1038 ,2022.10.22,15,"1,627,457,225",77,"52,839,521","3,364","1,209,466","154,690","50,000","2,436,512","5,000",7,16,24,27,37,44,2,104932409000 ,0
2022,1037 ,2022.10.15,15,"1,708,576,825",78,"54,762,078","2,713","1,574,435","137,021","50,000","2,279,500","5,000",2,14,15,22,27,33,31,104840173000 ,0
2022,1036 ,2022.10.8,9,"2,837,323,167",64,"66,499,762","2,593","1,641,337","133,443","50,000","2,231,388","5,000",2,5,22,32,34,45,39,103753936000 ,0
2022,1035 ,2022.10.1,8,"3,231,193,735",71,"60,679,695","2,848","1,512,732","141,624","50,000","2,366,499","5,000",9,14,34,35,41,42,2,106759523000 ,0
2022,1034 ,2022.9.24,9,"2,868,856,209",66,"65,201,278","2,898","1,484,916","142,939","50,000","2,400,364","5,000",26,31,32,33,38,40,11,107150089000 ,0
2022,1033 ,2022.9.17,13,"1,913,414,943",79,"52,477,625","3,083","1,344,708","145,505","50,000","2,376,004","5,000",3,11,15,20,35,44,10,104642258000 ,0
2022,1032 ,2022.9.10,10,"2,675,257,538",90,"49,541,807","3,078","1,448,591","149,807","50,000","2,458,611","5,000",1,6,12,19,36,42,28,110907011000 ,0
2022,1031 ,2022.9.3,8,"3,213,957,563",64,"66,957,450","2,789","1,536,493","132,815","50,000","2,247,015","5,000",6,7,22,32,35,36,19,104316078000 ,0
2022,1030 ,2022.8.27,19,"1,276,406,507",104,"38,864,942","3,278","1,233,055","154,929","50,000","2,473,576","5,000",2,5,11,17,24,29,9,104899923000 ,0
2022,1029 ,2022.8.20,10,"2,527,848,450",62,"67,952,916","2,614","1,611,738","125,573","50,000","2,136,972","5,000",12,30,32,37,39,41,24,101336312000 ,0
2022,1028 ,2022.8.13,20,"1,181,235,132",91,"43,268,687","2,810","1,401,228","142,778","50,000","2,333,653","5,000",5,7,12,13,18,35,23,100613537000 ,0
2022,1027 ,2022.8.6,10,"2,460,504,338",83,"49,407,718","2,700","1,518,830","134,097","50,000","2,217,201","5,000",14,16,27,35,39,45,5,101195159000 ,0
2022,1026 ,2022.7.30,15,"1,619,118,475",76,"53,260,477","2,786","1,452,907","138,907","50,000","2,290,094","5,000",5,12,13,31,32,41,34,101556379000 ,0
2022,1025 ,2022.7.23,4,"6,118,853,344",69,"59,119,356","2,671","1,527,232","134,665","50,000","2,258,426","5,000",8,9,20,25,29,33,7,101318529000 ,0
2022,1024 ,2022.7.16,8,"3,020,323,500",63,"63,922,191","2,616","1,539,411","134,065","50,000","2,224,097","5,000",9,18,20,22,38,44,10,100081038000 ,0
2022,1023 ,2022.7.9,9,"2,745,677,875",72,"57,201,623","2,506","1,643,463","127,810","50,000","2,172,239","5,000",10,14,16,18,29,35,25,100399659000 ,0
2022,1022 ,2022.7.2,5,"4,866,468,075",63,"64,371,271","2,580","1,571,857","127,962","50,000","2,155,059","5,000",5,6,11,29,42,45,28,99233031000 ,0
2022,1021 ,2022.6.25,12,"2,108,962,250",56,"75,320,081","2,461","1,713,907","126,484","50,000","2,182,497","5,000",12,15,17,24,29,45,16,101960162000 ,0
2022,1020 ,2022.6.18,13,"1,966,431,520",77,"55,332,489","2,817","1,512,461","138,221","50,000","2,300,467","5,000",12,27,29,38,41,45,6,104996396000 ,0
2022,1019 ,2022.6.11,50,"438,565,140",75,"48,729,460","5,823","627,634","192,646","50,000","2,506,493","5,000",1,4,13,17,34,39,6,102804882000 ,0
2022,1018 ,2022.6.4,2,"12,361,744,688",62,"66,460,993","2,693","1,530,109","130,602","50,000","2,216,230","5,000",3,19,21,25,37,45,35,101151805000 ,0
2022,1017 ,2022.5.28,7,"3,517,684,822",70,"58,628,081","2,596","1,580,881","133,621","50,000","2,235,724","5,000",12,18,22,23,30,34,32,101382790000 ,0
2022,1016 ,2022.5.21,11,"2,260,660,671",68,"60,949,185","2,686","1,543,018","132,413","50,000","2,202,914","5,000",15,26,28,34,41,42,44,101583153000 ,0
2022,1015 ,2022.5.14,8,"3,051,105,610",102,"39,883,734","2,880","1,412,549","144,321","50,000","2,304,033","5,000",14,23,31,33,37,40,44,102562683000 ,0
2022,1014 ,2022.5.7,10,"2,410,449,338",69,"58,223,414","2,849","1,410,115","143,906","50,000","2,372,712","5,000",3,11,14,18,26,27,21,102396369000 ,0
2022,1013 ,2022.4.30,5,"5,047,570,725",79,"53,244,417","2,586","1,626,570","128,697","50,000","2,157,701","5,000",21,22,26,34,36,41,32,101747653000 ,0
